stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
26246,26246,Aurora Ct & 16th Ave,Vehicles Travelling South,39.742168,-104.837696,26246,,0,,,1
26358,26358,S Buckley Rd & Progress Ave,Vehicles Travelling South,39.621959,-104.79175,26358,,0,,,1
26403,26403,S Tower Rd & Mexico Pl,Vehicles Travelling South,39.685302,-104.772526,26403,,0,,,1
33048,33048,Poplar St & 72nd Ave,Vehicles Travelling North,39.826955,-104.905099,33048,,0,,,1
33153,33153,Brighton Rd & 88th Ave,Vehicles Travelling East,39.856206,-104.911166,33153,,0,,,1
33218,33218,S Vance St & W Alaska Dr,Vehicles Travelling South,39.710192,-105.079929,33218,,0,,,1
33501,33501,W 88th Ave & Conifer Rd,Vehicles Travelling West,39.856408,-104.991418,33501,,0,,,1
33749,33749,Arapahoe Rd & East Boulder Trail,Vehicles Travelling West,40.014716,-105.15944,33749,,0,,,1
34389,34389,Prairie Center Pkwy & S 27th Ave,Vehicles Travelling North,39.950217,-104.782497,34389,,0,,,1
34611,34611,Buchtel Blvd & S Monroe St,Vehicles Travelling West,39.680411,-104.944227,34611,,0,,,1
34785,34785,Via Varra Rd & Via Lata Dr,Vehicles Travelling North,39.946372,-105.123247,34785,,0,,,1
34896,34896,32nd Ave & Chambers Rd,Vehicles Travelling West,39.762005,-104.80945,34896,,0,,,1
35109,35109,Uptown Ave & Broomfield Ln,Vehicles Travelling East,39.901522,-105.087679,35109,,0,,,1
35183,35183,Tower Rd & 61st Ave,Vehicles Travelling South,39.807006,-104.772253,35183,,0,,,1
35276,35276,12200 Block Claude Ct,Vehicles Travelling South,39.916905,-104.959387,35276,,0,,,1
35321,35321,Colfax Ave & Steele St,Vehicles Travelling West,39.740264,-104.950403,35321,,0,,,1
23055,23055,18th & Stout Station,Vehicles Travelling Southwest,39.747997,-104.990429,A,,0,34117,,1
35034,35034,Civic Center Station Gate 4,Vehicles Travelling North,39.740811,-104.986479,35034,,0,33701,,1
34782,34782,Union Station Track 8,Vehicles Travelling East,39.753838,-105.000962,A,,0,33727,,1
10480,10480,1st Ave & University Blvd,Vehicles Travelling East,39.717998,-104.958053,10480,,0,34136,,1
34013,34013,Colorado Station,Vehicles Travelling North,39.679757,-104.938313,B,,0,33708,,1
25982,25982,Louisiana & Pearl Station,Vehicles Travelling South,39.692825,-104.978216,B,,0,33725,,1
16178,16178,S Quebec St & Leetsdale Dr,Vehicles Travelling South,39.697845,-104.903665,16178,,0,,,1
33972,33972,Decatur / Federal Station Gate A,Vehicles Travelling East,39.737848,-105.024379,33972,,0,34232,,1
33959,33959,Lamar Station,Vehicles Travelling East,39.736662,-105.06591,B,,0,34236,,1
34745,34745,Peoria Station,Vehicles Travelling North,39.767391,-104.851022,B,,0,34502,,1
34579,34579,Aurora Metro Center Station,Vehicles Travelling North,39.708951,-104.818993,C,,0,34678,,1
35252,35252,Thornton Crossroads - 104th Station Track 1,Vehicles Travelling South,39.881832,-104.942045,B,,0,35365,,1
10171,10171,12th Ave & Humboldt St,Vehicles Travelling West,39.73522,-104.968754,10171,,0,,,1
10314,10314,17th Ave & Downing St,Vehicles Travelling East,39.743184,-104.973098,10314,,0,,,1
10485,10485,W 1st Ave & Vrain St,Vehicles Travelling West,39.718239,-105.046051,10485,,0,,,1
10515,10515,W 20th Ave & Kipling St,Vehicles Travelling East,39.747399,-105.108949,10515,,0,,,1
10608,10608,23rd Ave & Pratt St,Vehicles Travelling West,40.199581,-105.107508,10608,,0,,,1
10957,10957,Bruce Randolph Ave & Steele St,Vehicles Travelling East,39.764415,-104.949584,10957,,0,,,1
11057,11057,W 38th Ave & Vance St,Vehicles Travelling West,39.769461,-105.080114,11057,,0,,,1
11111,11111,W 44th Ave & Ammons St,Vehicles Travelling East,39.776569,-105.08694,11111,,0,,,1
11118,11118,W 44th Ave & Cody St,Vehicles Travelling East,39.776565,-105.091187,11118,,0,,,1
11541,11541,6th Ave & Elm St,Vehicles Travelling East,39.725279,-104.929176,11541,,0,,,1
11542,11542,6th Ave & Elm St,Vehicles Travelling West,39.725652,-104.929761,11542,,0,,,1
11618,11618,W 6th Ave North Frontage Rd & Miller Ct,Vehicles Travelling East,39.725671,-105.115115,11618,,0,,,1
11656,11656,72nd Ave & Dahlia St,Vehicles Travelling East,39.827188,-104.931057,11656,,0,,,1
11802,11802,W 88th Ave & W 87th Dr,Vehicles Travelling East,39.856215,-105.088334,11802,,0,,,1
11828,11828,88th Ave & Washington St,Vehicles Travelling East,39.856187,-104.977391,11828,,0,,,1
11856,11856,8th Ave & High St,Vehicles Travelling West,39.729142,-104.965155,11856,,0,,,1
12012,12012,Alameda Ave & S Holly St,Vehicles Travelling West,39.711387,-104.922643,12012,,0,,,1
12046,12046,Alameda Ave & S Monaco Pkwy,Vehicles Travelling East,39.711155,-104.912059,12046,,0,,,1
12063,12063,W Alameda Ave & S Pecos St,Vehicles Travelling East,39.711118,-105.005896,12063,,0,,,1
12079,12079,W Alameda Ave & S Pierce St,Vehicles Travelling West,39.711195,-105.07265,12079,,0,,,1
12280,12280,Arapahoe Rd & S Krameria Way,Vehicles Travelling East,39.594949,-104.91538,12280,,0,,,1
12326,12326,Bannock St & W 5th Ave,Vehicles Travelling South,39.723912,-104.990925,12326,,0,,,1
12486,12486,S Broadway & W Broadmoor Dr,Vehicles Travelling South,39.608539,-104.98823,12486,,0,,,1
12738,12738,Cherokee St & W 13th Ave,Vehicles Travelling North,39.737057,-104.991581,12738,,0,,,1
13185,13185,Corona St & 8th Ave,Vehicles Travelling South,39.728857,-104.974131,13185,,0,,,1
13216,13216,Dahlia St & 50th Ave,Vehicles Travelling North,39.787479,-104.931536,13216,,0,,,1
13248,13248,W Dartmouth Ave & S Bryant St,Vehicles Travelling East,39.660443,-105.018451,13248,,0,,,1
13291,13291,W Dartmouth Ave & S Patton Ct,Vehicles Travelling Northeast,39.660684,-105.039619,13291,,0,,,1
13306,13306,W Dartmouth Ave & S Raleigh St,Vehicles Travelling Southwest,39.659107,-105.043891,13306,,0,,,1
13422,13422,S Downing St & Mississippi Ave,Vehicles Travelling South,39.696344,-104.973488,13422,,0,,,1
13424,13424,Downing St & Park Ave,Vehicles Travelling North,39.743494,-104.973355,13424,,0,,,1
13619,13619,W Evans Ave & S Pecos St,Vehicles Travelling East,39.678492,-105.006325,13619,,0,,,1
13643,13643,W Evans Ave & S Xavier St,Vehicles Travelling East,39.679093,-105.049775,13643,,0,,,1
13747,13747,Federal Blvd & W 65th Pl,Vehicles Travelling North,39.815404,-105.025091,13747,,0,,,1
13754,13754,Federal Blvd & W 72nd Ave,Vehicles Travelling South,39.826917,-105.025102,13754,,0,,,1
13890,13890,W Florida Ave & S Harlan St,Vehicles Travelling West,39.689541,-105.063172,13890,,0,,,1
14135,14135,Hampden Ave & S Clermont St,Vehicles Travelling East,39.652953,-104.934814,14135,,0,,,1
14142,14142,Hampden Ave & S Downing St,Vehicles Travelling West,39.653196,-104.973919,14142,,0,,,1
14877,14877,S Kipling St & W Jewell Ave,Vehicles Travelling South,39.681558,-105.10978,14877,,0,,,1
15019,15019,W Littleton Blvd & S Windermere St,Vehicles Travelling East,39.613128,-105.006371,15019,,0,,,1
15102,15102,S Lowell Blvd & W Mansfield Ave,Vehicles Travelling North,39.646023,-105.034594,15102,,0,,,1
15229,15229,MLK Blvd & Elizabeth St,Vehicles Travelling West,39.762025,-104.956487,15229,,0,,,1
15509,15509,Monaco Pkwy & 4th Ave,Vehicles Travelling South,39.721575,-104.91284,15509,,0,,,1
15528,15528,Monaco Pkwy & Colfax Ave,Vehicles Travelling North,39.740462,-104.912366,15528,,0,,,1
15609,15609,Montview Blvd & Yosemite St,Vehicles Travelling West,39.747558,-104.885506,15609,,0,,,1
15764,15764,Parfet St & W 6th Ave North Frontage Rd,Vehicles Travelling North,39.726059,-105.119382,15764,,0,,,1
15778,15778,S Parker Rd & Mississippi Ave Farside,Vehicles Travelling Northwest,39.696822,-104.898621,15778,,0,,,1
15829,15829,Pecos St & W 52nd Ave,Vehicles Travelling South,39.790688,-105.006483,15829,,0,,,1
16122,16122,Quebec St & 23rd Ave,Vehicles Travelling South,39.750637,-104.903511,16122,,0,,,1
16214,16214,Quincy Ave & Pheasant Run Pkwy,Vehicles Travelling East,39.638397,-104.815937,16214,,0,,,1
16273,16273,Ralston Rd & Miller St,Vehicles Travelling Northwest,39.812697,-105.1153,16273,,0,,,1
16491,16491,Sheridan Blvd & W 60th Ave,Vehicles Travelling North,39.805831,-105.053075,16491,,0,,,1
16841,16841,S University Blvd & Geddes Ave,Vehicles Travelling North,39.585979,-104.960141,16841,,0,,,1
17001,17001,Wadsworth Blvd & W 72nd Ave,Vehicles Travelling South,39.826703,-105.081767,17001,,0,,,1
17094,17094,Wadsworth Blvd & Pikeview Ct,Vehicles Travelling South,39.751407,-105.081592,17094,,0,,,1
17195,17195,Washington St & 76th Ave,Vehicles Travelling South,39.833798,-104.977968,17195,,0,,,1
17638,17638,Main St & 17th Ave,Vehicles Travelling North,40.189279,-105.102141,17638,,0,,,1
18795,18795,Sable Blvd & 16th Pl,Vehicles Travelling North,39.742345,-104.819332,18795,,0,,,1
19359,19359,W 32nd Ave & Eliot St,Vehicles Travelling West,39.762081,-105.024619,19359,,0,,,1
19819,19819,Baseline Rd & Crescent Dr,Vehicles Travelling West,40.000154,-105.230056,19819,,0,,,1
19916,19916,S Parker Rd & Florida Ave,Vehicles Travelling Northwest,39.689637,-104.889723,19916,,0,,,1
20516,20516,Pecos St & W 85th Ave,Vehicles Travelling North,39.852107,-105.005893,20516,,0,,,1
20776,20776,Knox Ct & W 1st Ave,Vehicles Travelling North,39.71847,-105.032395,20776,,0,,,1
20866,20866,Chambers Rd & Bolling Dr,Vehicles Travelling North,39.780633,-104.809651,20866,,0,,,1
21129,21129,120th Ave & Race St,Vehicles Travelling East,39.913879,-104.96344,21129,,0,,,1
21279,21279,Decatur / Federal Station Gate G,Vehicles Travelling Southeast,39.737951,-105.02589,21279,,0,,,1
21386,21386,S Quebec Way & S Xenia Way,Vehicles Travelling Southeast,39.680442,-104.88599,21386,,0,,,1
21495,21495,W Ken Caryl Ave & S Alkire St,Vehicles Travelling East,39.580586,-105.133287,21495,,0,,,1
21747,21747,W Warren Ave & S Decatur St,Vehicles Travelling East,39.676723,-105.022861,21747,,0,,,1
21920,21920,Hwy 119 & Milepost 35,Vehicles Travelling East,40.004254,-105.380062,21920,,0,,,1
22303,22303,Kipling St & W 18th Ave,Vehicles Travelling South,39.745468,-105.109724,22303,,0,,,1
22441,22441,Arapahoe Rd & Marshallville Ditch Rd,Vehicles Travelling West,40.014695,-105.153087,22441,,0,,,1
22564,22564,29th Ave & Franklin St,Vehicles Travelling West,39.75828,-104.968696,22564,,0,,,1
22822,22822,6800 Block Baseline Rd,Vehicles Travelling West,40.000156,-105.192286,22822,,0,,,1
23220,23220,22nd St & Blake St,Vehicles Travelling Southeast,39.755899,-104.991718,23220,,0,,,1
23235,23235,Monaco St & 77th Pl,Vehicles Travelling North,39.836914,-104.912584,23235,,0,,,1
23315,23315,Lashley St & Chinook Pl,Vehicles Travelling South,40.174992,-105.088374,23315,,0,,,1
23650,23650,Quincy Ave & S Jasper St,Vehicles Travelling West,39.638605,-104.805625,23650,,0,,,1
23795,23795,W 13th Ave & Speer Blvd,Vehicles Travelling West,39.736917,-104.996861,23795,,0,,,1
23798,23798,US 287 & Dawson Dr,Vehicles Travelling South,40.061667,-105.102854,23798,,0,,,1
24155,24155,W 38th Ave & Kipling St (Fs),Vehicles Travelling East,39.769264,-105.10889,24155,,0,,,1
24604,24604,S Picadilly St & Berry Ave,Vehicles Travelling North,39.615349,-104.743228,24604,,0,,,1
25245,25245,S Yosemite St & Eastman Ave,Vehicles Travelling South,39.657408,-104.884839,25245,,0,,,1
25249,25249,S Yosemite St & Lehigh Ave,Vehicles Travelling North,39.648245,-104.884771,25249,,0,,,1
25261,25261,Lowry Blvd & Quebec St,Vehicles Travelling East,39.716944,-104.903166,25261,,0,,,1
25639,25639,Pike Rd & Ridgeview Dr,Vehicles Travelling West,40.137901,-105.115093,25639,,0,,,1
25789,25789,W Colfax Ave & Kipling St,Vehicles Travelling West,39.740302,-105.110436,25789,,0,,,1
26059,26059,S Quebec St & Park Meadows Dr,Vehicles Travelling North,39.56025,-104.904231,26059,,0,,,1
26086,26086,Monaco St & 62nd Ave,Vehicles Travelling South,39.8096,-104.91293,26086,,0,,,1
26128,26128,Mainstreet & Jordan Rd,Vehicles Travelling East,39.514841,-104.792191,26128,,0,,,1
26414,26414,Sable Blvd & Bromley Ln,Vehicles Travelling North,39.969903,-104.818049,26414,,0,,,1
33007,33007,Syracuse St & 35th Ave,Vehicles Travelling North,39.764835,-104.898758,33007,,0,,,1
33929,33929,Uptown Ave & Destination Dr,Vehicles Travelling Southeast,39.908271,-105.093194,33929,,0,,,1
34357,34357,Sheridan Blvd & W 20th Ave,Vehicles Travelling South,39.748086,-105.053374,34357,,0,,,1
34890,34890,Holly St & 39th Ave,Vehicles Travelling North,39.771596,-104.922224,34890,,0,,,1
34917,34917,Highlands Ranch Pkwy & Fairview Pkwy,Vehicles Travelling East,39.542907,-104.947354,34917,,0,,,1
34973,34973,W 56th Ave & Newland Way,Vehicles Travelling West,39.798337,-105.070045,34973,,0,,,1
34978,34978,Grandview Meadows Dr & Nelson Rd,Vehicles Travelling North,40.151804,-105.163934,34978,,0,,,1
35047,35047,33rd Pl & Sable Blvd,Vehicles Travelling West,39.766404,-104.818821,35047,,0,,,1
41002,41002,Englewood Pkwy & S Galapago St,Vehicles Travelling East,39.654856,-104.995105,41002,,0,,,1
19962,19962,US 287 & Jasper Rd,Vehicles Travelling North,40.053942,-105.102523,19962,,0,,,1
25978,25978,Southmoor Station,Vehicles Travelling South,39.648226,-104.9161,B,,0,33721,,1
34195,34195,US 36 & Table Mesa Station Gate A,Vehicles Travelling East,39.98578,-105.23454,34195,,0,33743,,1
26175,26175,Englewood Station Gate C,Vehicles Travelling North,39.655756,-104.999554,26175,,0,33712,,1
34113,34113,Theatre District / Convention Center,Vehicles Travelling North,39.743923,-104.99607,,,1,,,0
34384,34384,Wewatta St & 17th St,Vehicles Travelling Southwest,39.754216,-105.001462,34384,,0,33727,,1
14982,14982,S Lincoln St & Alameda Ave,Vehicles Travelling North,39.711333,-104.986249,14982,,0,33707,,1
25991,25991,Belleview Station,Vehicles Travelling South,39.627686,-104.904568,C,,0,33706,,1
34012,34012,Yale Station,Vehicles Travelling North,39.669084,-104.927293,B,,0,33723,,1
14256,14256,Havana St & Colfax Ave,Vehicles Travelling North,39.740582,-104.865715,14256,,0,,,1
13004,13004,W Colfax Ave & Wadsworth Blvd Farside,Vehicles Travelling West,39.740447,-105.08202,13004,,0,,,1
34236,34236,Lamar Station,Vehicles Travelling North,39.736672,-105.066483,,,1,,,0
35398,35398,30th St & Pearl St,Vehicles Travelling North,40.023119,-105.253642,35398,,0,34454,,1
34703,34703,Westminster Station Gate D,Vehicles Travelling Northeast,39.823246,-105.027215,34703,,0,34549,,1
35255,35255,Northglenn - 112th Station Track 2,Vehicles Travelling North,39.903194,-104.960028,C,,0,35366,,1
10340,10340,18th Ave & Grant St,Vehicles Travelling West,39.744942,-104.983854,10340,,0,,,1
10675,10675,W 26th Ave & Quitman St,Vehicles Travelling East,39.754823,-105.040065,10675,,0,,,1
10776,10776,29th Ave & Monaco Pkwy,Vehicles Travelling West,39.758423,-104.912705,10776,,0,,,1
11045,11045,W 38th Ave & Sheridan Blvd,Vehicles Travelling West,39.769387,-105.054624,11045,,0,,,1
11098,11098,40th Ave & Steele St,Vehicles Travelling East,39.772828,-104.949256,11098,,0,,,1
11235,11235,47th Ave & Ironton St,Vehicles Travelling East,39.782231,-104.862942,11235,,0,,,1
11348,11348,W 50th Ave & Quitman St,Vehicles Travelling West,39.787477,-105.040272,11348,,0,,,1
11524,11524,6th Ave & Birch St,Vehicles Travelling West,39.725653,-104.936522,11524,,0,,,1
11576,11576,6th Ave & Monroe St,Vehicles Travelling East,39.725546,-104.944662,11576,,0,,,1
11604,11604,6th Ave & Williams St,Vehicles Travelling East,39.725531,-104.96612,11604,,0,,,1
11657,11657,72nd Ave & Dahlia St,Vehicles Travelling West,39.827293,-104.931076,11657,,0,,,1
11969,11969,W Alameda Ave & S Clay St,Vehicles Travelling West,39.711242,-105.020717,11969,,0,,,1
12040,12040,W Alameda Ave & S Lipan St,Vehicles Travelling West,39.711268,-105.001901,12040,,0,,,1
12051,12051,Alameda Ave & S Niagara St,Vehicles Travelling East,39.711147,-104.909341,12051,,0,,,1
12233,12233,Arapahoe Ave & Commerce St,Vehicles Travelling West,40.01483,-105.232478,12233,,0,,,1
12325,12325,Bannock St & W 5th Ave,Vehicles Travelling North,39.724343,-104.990757,12325,,0,,,1
12341,12341,Baseline Rd & 30th St,Vehicles Travelling West,40.000118,-105.25383,12341,,0,,,1
12425,12425,Brighton Blvd & 43rd St,Vehicles Travelling Southwest,39.777396,-104.969814,12425,,0,,,1
12625,12625,Buchtel Blvd & S Colorado Blvd,Vehicles Travelling East,39.680117,-104.942205,12625,,0,,,1
12793,12793,S Clinton St & Windsor Gardens Lot 2,Vehicles Travelling North,39.704189,-104.876323,12793,,0,,,1
12902,12902,W Colfax Ave & Independence St,Vehicles Travelling East,39.740104,-105.104389,12902,,0,,,1
12941,12941,Colfax Ave & Norfolk St,Vehicles Travelling East,39.740061,-104.795824,12941,,0,,,1
12979,12979,W Colfax Ave & Simms St,Vehicles Travelling East,39.740051,-105.127447,12979,,0,,,1
12984,12984,Colfax Ave & Syracuse St,Vehicles Travelling West,39.740256,-104.899072,12984,,0,,,1
13131,13131,S Colorado Blvd & Louisiana Ave,Vehicles Travelling North,39.693608,-104.940489,13131,,0,,,1
13136,13136,S Colorado Blvd & Mississippi Ave,Vehicles Travelling South,39.696236,-104.940823,13136,,0,,,1
13186,13186,Corona St & 9th Ave,Vehicles Travelling South,39.730211,-104.974146,13186,,0,,,1
13222,13222,Dahlia St & 58th Pl,Vehicles Travelling North,39.802685,-104.931392,13222,,0,,,1
13276,13276,Dartmouth Ave & Bethany Dr,Vehicles Travelling East,39.660164,-104.864013,13276,,0,,,1
13320,13320,W Dartmouth Ave & S Teller St,Vehicles Travelling Southeast,39.661797,-105.077407,13320,,0,,,1
13617,13617,Evans Ave & S Pearl St,Vehicles Travelling East,39.678491,-104.980746,13617,,0,,,1
13706,13706,Federal Blvd & W 20th Ave,Vehicles Travelling North,39.747888,-105.025117,13706,,0,,,1
13739,13739,Federal Blvd & W 58th Ave,Vehicles Travelling North,39.802877,-105.02514,13739,,0,,,1
13753,13753,Federal Blvd & W 72nd Ave,Vehicles Travelling North,39.827649,-105.024755,13753,,0,,,1
14112,14112,Grant St & 12th Ave,Vehicles Travelling South,39.735039,-104.983675,14112,,0,,,1
14229,14229,Havana St & 13th Ave,Vehicles Travelling South,39.736195,-104.865911,14229,,0,,,1
14319,14319,Hoffman Blvd & Wheeling St,Vehicles Travelling West,39.732998,-104.834055,14319,,0,,,1
14408,14408,Huron St & W 102nd Pl,Vehicles Travelling North,39.881711,-104.996558,14408,,0,,,1
14423,14423,Huron St & W 88th Ave,Vehicles Travelling North,39.856623,-104.996507,14423,,0,,,1
14439,14439,Huron St & Naiad Dr,Vehicles Travelling South,39.887731,-104.996788,14439,,0,,,1
14709,14709,Josephine St & 12th Ave,Vehicles Travelling North,39.735331,-104.958555,14709,,0,,,1
14891,14891,S Kipling St & W Saratoga Ave,Vehicles Travelling South,39.629764,-105.110049,14891,,0,,,1
14920,14920,Lamar St & W 64th Ave,Vehicles Travelling North,39.81316,-105.067246,14920,,0,,,1
14926,14926,Lamar St & W 70th Ave,Vehicles Travelling South,39.823341,-105.067423,14926,,0,,,1
14970,14970,Lincoln St & 48th Ave,Vehicles Travelling North,39.784373,-104.985751,14970,,0,,,1
15058,15058,Louisiana Ave & S Franklin St,Vehicles Travelling West,39.693004,-104.969158,15058,,0,,,1
15282,15282,Maxwell Pl & Wheeling St,Vehicles Travelling Southeast,39.794339,-104.831883,15282,,0,,,1
15405,15405,W Mississippi Ave & S Mariposa St,Vehicles Travelling West,39.696762,-105.002512,15405,,0,,,1
15649,15649,Mountain View Ave & Tulip St,Vehicles Travelling West,40.181384,-105.125453,15649,,0,,,1
15693,15693,Oberon Rd & W 64th Ave,Vehicles Travelling North,39.813642,-105.102508,15693,,0,,,1
15696,15696,Oberon Rd & Garrison St,Vehicles Travelling Northwest,39.811191,-105.100676,15696,,0,,,1
15822,15822,Pecos St & W 48th Ave,Vehicles Travelling North,39.784887,-105.006298,15822,,0,,,1
15855,15855,Pecos St & W 84th Ave,Vehicles Travelling South,39.848774,-105.006097,15855,,0,,,1
15896,15896,Peoria St & 23rd Ave,Vehicles Travelling South,39.750832,-104.847056,15896,,0,,,1
16119,16119,Quebec St & 1st Ave,Vehicles Travelling North,39.718765,-104.903541,16119,,0,,,1
16161,16161,S Tamarac Dr & Dartmouth Ave,Vehicles Travelling Southeast,39.659842,-104.902265,16161,,0,,,1
16297,16297,S Reservoir Rd & S Ceylon Way,Vehicles Travelling Northwest,39.642406,-104.766174,16297,,0,,,1
16473,16473,Sheridan Blvd & W 2nd Ave,Vehicles Travelling North,39.720917,-105.053192,16473,,0,,,1
16504,16504,Sheridan Blvd & W 76th Ave,Vehicles Travelling South,39.833959,-105.053422,16504,,0,,,1
16560,16560,S Sheridan Blvd & W Jewell Ave,Vehicles Travelling South,39.681571,-105.053429,16560,,0,,,1
16820,16820,S University Blvd & Cresthill Ave,Vehicles Travelling North,39.604111,-104.959957,16820,,0,,,1
16858,16858,S University Blvd & Louisiana Ave,Vehicles Travelling South,39.692568,-104.95943,16858,,0,,,1
17023,17023,S Wadsworth Blvd & W Alameda Ave,Vehicles Travelling North,39.711748,-105.081272,17023,,0,,,1
17065,17065,S Wadsworth Blvd & W Jewell Ave,Vehicles Travelling South,39.681799,-105.08164,17065,,0,,,1
17119,17119,Walnut St & 38th St,Vehicles Travelling West,39.769882,-104.97262,17119,,0,,,1
17760,17760,Stout St & 16th Street Mall,Vehicles Travelling Northeast,39.745686,-104.99312,17760,,0,,,1
18281,18281,Smoky Hill Rd & Quincy Ave,Vehicles Travelling Southeast,39.638151,-104.822469,18281,,0,,,1
18333,18333,W 92nd Ave & Vrain St,Vehicles Travelling East,39.863433,-105.044944,18333,,0,,,1
18352,18352,S Garrison St & W Alameda Ave,Vehicles Travelling South,39.710477,-105.100358,18352,,0,,,1
18524,18524,Eppinger Blvd & Nagel Dr,Vehicles Travelling Northeast,39.864942,-104.96939,18524,,0,,,1
18657,18657,Quincy Ave & S Fraser St,Vehicles Travelling East,39.638386,-104.812825,18657,,0,,,1
18881,18881,Colorado Blvd & 128th Ave,Vehicles Travelling North,39.928761,-104.940169,18881,,0,,,1
19456,19456,South Boulder Rd & McCaslin Blvd,Vehicles Travelling East,39.986726,-105.163678,19456,,0,,,1
19486,19486,S Quebec St & Mississippi Ave,Vehicles Travelling South,39.695321,-104.903645,19486,,0,,,1
19609,19609,S Chambers Rd & Yale Ave,Vehicles Travelling South,39.665636,-104.810125,19609,,0,,,1
19821,19821,Smoky Hill Rd & S Kalispell St,Vehicles Travelling Southeast,39.630258,-104.803901,19821,,0,,,1
19822,19822,Smoky Hill Rd & S Laredo St,Vehicles Travelling Southeast,39.629068,-104.800494,19822,,0,,,1
21278,21278,Irving St & W Colfax Ave,Vehicles Travelling South,39.739861,-105.029922,21278,,0,,,1
21314,21314,MLK Blvd & Elm St,Vehicles Travelling West,39.762037,-104.929833,21314,,0,,,1
21466,21466,Louisiana Ave & S Gaylord St,Vehicles Travelling West,39.693006,-104.962181,21466,,0,,,1
21746,21746,120th Ave & Claude Ct,Vehicles Travelling West,39.914087,-104.960622,21746,,0,,,1
21921,21921,Hwy 119 & Magnolia Dr,Vehicles Travelling West,40.005593,-105.351202,21921,,0,,,1
21996,21996,Pecos St & W 88th Ave,Vehicles Travelling South,39.856561,-105.006118,21996,,0,,,1
22360,22360,16th Street Mall & Tremont Pl,Vehicles Travelling Southeast,39.743152,-104.989761,22360,,0,,,1
22438,22438,S Pratt Pkwy & Elgin Ave,Vehicles Travelling South,40.153588,-105.107119,22438,,0,,,1
22875,22875,Alameda Ave & S Monaco Pkwy,Vehicles Travelling East,39.711159,-104.913248,22875,,0,,,1
23377,23377,Kimbark St & Longs Peak Ave,Vehicles Travelling North,40.170872,-105.101105,23377,,0,,,1
23457,23457,S Chambers Rd & S Fraser Cir,Vehicles Travelling North,39.631111,-104.810155,23457,,0,,,1
23513,23513,21st St & Champa St,Vehicles Travelling East,39.751287,-104.988142,23513,,0,,,1
23617,23617,W Quincy Ave & S Swadley Ct,Vehicles Travelling East,39.638615,-105.130302,23617,,0,,,1
24352,24352,32nd Ave & Lewiston St,Vehicles Travelling East,39.761851,-104.798198,24352,,0,,,1
24947,24947,Ridgeline Blvd & Highlands Ranch Pkwy,Vehicles Travelling South,39.548417,-104.996231,24947,,0,,,1
24976,24976,Highlands Ranch Pkwy & Bucknell Dr W,Vehicles Travelling West,39.538294,-105.034462,24976,,0,,,1
25013,25013,W Grant Ranch Blvd & S Jay Cir,Vehicles Travelling West,39.614569,-105.06096,25013,,0,,,1
25220,25220,Quebec St & Montview Blvd,Vehicles Travelling South,39.746912,-104.903537,25220,,0,,,1
25373,25373,Colfax Ave & Tower Rd,Vehicles Travelling West,39.740331,-104.777438,25373,,0,,,1
25472,25472,Tower Rd & 71st Ave,Vehicles Travelling South,39.825116,-104.772011,25472,,0,,,1
25476,25476,Yale Ave & S Elkhart St,Vehicles Travelling East,39.668125,-104.814644,25476,,0,,,1
25507,25507,53rd Ave & Idalia St,Vehicles Travelling West,39.79033,-104.807014,25507,,0,,,1
25599,25599,Central Park Blvd & 29th Ave,Vehicles Travelling North,39.757555,-104.89031,25599,,0,,,1
25786,25786,Yarmouth Ave & 15th St,Vehicles Travelling East,40.058218,-105.278784,25786,,0,,,1
25861,25861,Morrison Rd & W Ohio Ave,Vehicles Travelling East,39.702448,-105.045146,25861,,0,,,1
26093,26093,104th Ave & Belle Creek Blvd,Vehicles Travelling West,39.885351,-104.882843,26093,,0,,,1
26237,26237,W 120th Ave & Ash St,Vehicles Travelling West,39.914345,-105.062807,26237,,0,,,1
26415,26415,Sable Blvd & Bromley Ln,Vehicles Travelling South,39.96963,-104.81832,26415,,0,,,1
33032,33032,Quebec St & 53rd Pl,Vehicles Travelling South,39.793069,-104.903546,33032,,0,,,1
33634,33634,120th Ave & Peoria St,Vehicles Travelling East,39.914242,-104.847236,33634,,0,,,1
33640,33640,Quebec St & MLK Blvd,Vehicles Travelling North,39.762962,-104.902632,33640,,0,,,1
33974,33974,4900 Block S Ulster St,Vehicles Travelling North,39.627693,-104.894436,33974,,0,,,1
34175,34175,Lashley St & E Longs Peak Ave,Vehicles Travelling South,40.170303,-105.08831,34175,,0,,,1
26197,26197,Nine Mile Station Gate G,Vehicles Travelling Southwest,39.657911,-104.846298,26197,,0,33719,,1
25443,25443,Yale Ave & Helena Way,Vehicles Travelling East,39.667117,-104.806787,25443,,0,33834,,1
26317,26317,Southmoor Station Gate A,Vehicles Travelling North,39.649065,-104.91468,26317,,0,33721,,1
24892,24892,Oxford - City of Sheridan Station,Vehicles Travelling North,39.64339,-105.00457,B,,0,33726,,1
34115,34115,16th St / Stout Station,Vehicles Travelling North,39.746142,-104.992797,,,1,,,0
34117,34117,18th St / Stout Station,Vehicles Travelling North,39.748064,-104.990319,,,1,,,0
21816,21816,Lincoln - Jordan PnR,Vehicles Travelling West,39.533761,-104.795066,21816,,0,33819,,1
